,time,team,x_pos_1,x_pos_2,x_pos_3,x_pos_4,x_pos_5,x_pos_6,x_pos_7,y_pos_1,y_pos_2,y_pos_3,y_pos_4,y_pos_5,y_pos_6,y_pos_7,x_pos_ball,y_pos_ball,ballControl
652,365,0,359.0,114.0,418.0,83.0,222.0,172.0,,284.0,267.0,262.0,213.0,95.0,335.0,,434,265,1
653,365,1,593.0,470.0,600.0,354.0,464.0,371.0,,280.0,274.0,219.0,174.0,256.0,366.0,,434,265,1
654,366,0,360.0,418.0,83.0,222.0,114.0,173.0,,284.0,262.0,213.0,95.0,267.0,336.0,,434,265,1
655,366,1,463.0,469.0,371.0,593.0,354.0,600.0,,254.0,274.0,366.0,280.0,174.0,220.0,,434,265,1
656,367,0,222.0,115.0,362.0,173.0,83.0,418.0,,95.0,268.0,285.0,336.0,213.0,262.0,,434,265,1
657,367,1,372.0,600.0,469.0,463.0,594.0,354.0,,366.0,219.0,275.0,253.0,279.0,174.0,,434,265,1
658,368,0,419.0,363.0,173.0,116.0,222.0,83.0,,262.0,286.0,335.0,268.0,95.0,214.0,,434,265,1
659,368,1,373.0,600.0,464.0,469.0,594.0,354.0,,366.0,219.0,253.0,277.0,279.0,174.0,,434,265,1
660,369,0,419.0,222.0,364.0,83.0,174.0,117.0,,263.0,95.0,286.0,214.0,335.0,268.0,,433,266,1
661,369,1,468.0,464.0,593.0,601.0,373.0,353.0,,279.0,251.0,280.0,219.0,366.0,173.0,,433,266,1
662,370,0,119.0,222.0,365.0,83.0,420.0,176.0,,269.0,94.0,286.0,214.0,262.0,336.0,,433,266,1
663,370,1,600.0,465.0,374.0,594.0,468.0,352.0,,221.0,251.0,366.0,279.0,280.0,174.0,,433,266,1
664,371,0,177.0,366.0,420.0,82.0,222.0,119.0,,335.0,285.0,262.0,213.0,94.0,269.0,,433,266,1
665,371,1,467.0,600.0,466.0,374.0,351.0,594.0,,280.0,221.0,252.0,366.0,175.0,279.0,,433,266,1
666,372,0,119.0,178.0,366.0,82.0,222.0,420.0,,269.0,335.0,285.0,213.0,94.0,261.0,,433,266,1
667,372,1,467.0,466.0,374.0,601.0,594.0,351.0,,280.0,251.0,365.0,220.0,279.0,176.0,,433,266,1
668,373,0,179.0,118.0,222.0,83.0,420.0,367.0,,335.0,267.0,94.0,213.0,261.0,283.0,,433,266,1
669,373,1,594.0,350.0,374.0,601.0,466.0,467.0,,279.0,175.0,365.0,220.0,253.0,280.0,,433,266,1
670,374,0,180.0,420.0,119.0,222.0,367.0,83.0,,336.0,260.0,267.0,94.0,285.0,214.0,,433,266,1
671,374,1,467.0,601.0,350.0,374.0,593.0,466.0,,280.0,220.0,175.0,366.0,279.0,253.0,,433,266,1
672,375,0,420.0,369.0,119.0,83.0,222.0,180.0,,260.0,284.0,266.0,215.0,94.0,335.0,,433,266,1
673,375,1,467.0,374.0,602.0,349.0,593.0,,,280.0,366.0,219.0,175.0,279.0,,,433,266,1
674,376,0,222.0,120.0,180.0,420.0,370.0,82.0,,94.0,266.0,334.0,259.0,284.0,214.0,,433,266,1
675,376,1,374.0,602.0,467.0,348.0,593.0,,,366.0,219.0,280.0,176.0,280.0,,,433,266,1
676,377,0,419.0,120.0,371.0,180.0,222.0,82.0,,260.0,267.0,283.0,333.0,94.0,214.0,,433,266,1
677,377,1,373.0,348.0,603.0,468.0,593.0,,,366.0,176.0,219.0,280.0,280.0,,,433,266,1
678,378,0,418.0,180.0,121.0,372.0,222.0,82.0,,259.0,333.0,268.0,282.0,94.0,215.0,,433,265,1
679,378,1,469.0,347.0,373.0,602.0,593.0,,,279.0,177.0,365.0,220.0,280.0,,,433,265,1
680,379,0,418.0,222.0,373.0,81.0,181.0,121.0,,259.0,94.0,283.0,215.0,332.0,269.0,,433,265,1
681,379,1,469.0,593.0,347.0,373.0,602.0,,,278.0,279.0,177.0,365.0,220.0,,,433,265,1
682,380,0,181.0,417.0,222.0,81.0,122.0,374.0,,332.0,260.0,94.0,214.0,269.0,281.0,,433,265,1
683,380,1,347.0,373.0,470.0,593.0,602.0,,,176.0,366.0,277.0,279.0,221.0,,,433,265,1
684,381,0,80.0,222.0,181.0,416.0,121.0,375.0,,213.0,95.0,332.0,261.0,268.0,283.0,,433,265,1
685,381,1,593.0,373.0,602.0,348.0,470.0,,,279.0,366.0,221.0,176.0,277.0,,,433,265,1
686,382,0,122.0,415.0,80.0,376.0,222.0,181.0,,268.0,262.0,213.0,283.0,96.0,332.0,,433,266,1
687,382,1,602.0,373.0,470.0,348.0,469.0,593.0,,221.0,366.0,278.0,175.0,252.0,280.0,,433,266,1
688,383,0,121.0,377.0,414.0,222.0,181.0,79.0,,268.0,285.0,264.0,96.0,332.0,212.0,,433,266,1
689,383,1,348.0,602.0,469.0,469.0,593.0,373.0,,176.0,221.0,279.0,252.0,280.0,366.0,,433,266,1
690,384,0,378.0,122.0,181.0,79.0,222.0,413.0,,286.0,269.0,332.0,212.0,96.0,266.0,,434,266,1
691,384,1,469.0,593.0,348.0,602.0,373.0,469.0,,251.0,280.0,175.0,221.0,366.0,281.0,,434,266,1
692,385,0,79.0,123.0,222.0,181.0,378.0,412.0,,212.0,269.0,96.0,332.0,285.0,266.0,,434,266,1
693,385,1,347.0,373.0,468.0,470.0,602.0,593.0,,177.0,366.0,279.0,250.0,220.0,280.0,,434,266,1
694,386,0,412.0,80.0,222.0,182.0,378.0,122.0,,266.0,213.0,96.0,332.0,285.0,268.0,,433,266,1
695,386,1,593.0,602.0,347.0,373.0,468.0,470.0,,280.0,221.0,178.0,366.0,279.0,250.0,,433,266,1
696,387,0,412.0,80.0,378.0,182.0,122.0,222.0,,266.0,213.0,285.0,333.0,268.0,96.0,,434,267,1
697,387,1,346.0,593.0,468.0,602.0,373.0,,,178.0,280.0,279.0,221.0,366.0,,,434,267,1
698,388,0,222.0,378.0,123.0,412.0,80.0,184.0,,95.0,283.0,268.0,266.0,213.0,334.0,,434,267,1
699,388,1,346.0,373.0,593.0,468.0,602.0,469.0,,178.0,366.0,280.0,280.0,221.0,251.0,,434,267,1
700,389,0,222.0,184.0,379.0,123.0,80.0,411.0,,95.0,334.0,281.0,268.0,213.0,266.0,,434,267,1
701,389,1,468.0,471.0,593.0,602.0,373.0,346.0,,280.0,252.0,279.0,221.0,366.0,178.0,,434,267,1
702,390,0,222.0,185.0,410.0,380.0,80.0,123.0,,96.0,335.0,265.0,283.0,213.0,268.0,,434,267,1
703,390,1,469.0,346.0,594.0,471.0,373.0,602.0,,280.0,178.0,279.0,251.0,366.0,221.0,,434,267,1
704,391,0,123.0,380.0,222.0,185.0,409.0,80.0,,269.0,282.0,96.0,334.0,266.0,212.0,,434,267,1
705,391,1,346.0,469.0,373.0,472.0,602.0,594.0,,178.0,281.0,366.0,251.0,221.0,279.0,,434,267,1
706,392,0,409.0,222.0,79.0,124.0,381.0,186.0,,265.0,96.0,212.0,270.0,282.0,335.0,,434,266,1
707,392,1,602.0,470.0,373.0,594.0,346.0,473.0,,221.0,280.0,366.0,279.0,178.0,251.0,,434,266,1
708,393,0,409.0,123.0,186.0,222.0,381.0,79.0,,264.0,270.0,335.0,95.0,282.0,212.0,,434,266,1
709,393,1,602.0,373.0,346.0,471.0,594.0,,,221.0,366.0,178.0,279.0,279.0,,,434,266,1
710,394,0,410.0,124.0,186.0,222.0,79.0,381.0,,263.0,271.0,334.0,95.0,213.0,283.0,,434,266,1
711,394,1,602.0,472.0,593.0,373.0,346.0,,,221.0,280.0,279.0,366.0,178.0,,,434,266,0
712,395,0,381.0,409.0,79.0,222.0,186.0,123.0,,285.0,263.0,212.0,95.0,335.0,271.0,,434,267,1
713,395,1,347.0,373.0,472.0,593.0,602.0,,,178.0,366.0,280.0,280.0,221.0,,,434,267,0
714,396,0,80.0,381.0,186.0,122.0,222.0,409.0,,213.0,287.0,335.0,271.0,96.0,264.0,,434,267,1
715,396,1,472.0,593.0,347.0,373.0,602.0,,,279.0,279.0,178.0,366.0,221.0,,,434,267,1
716,397,0,121.0,410.0,186.0,80.0,382.0,223.0,,270.0,263.0,335.0,214.0,287.0,95.0,,434,267,1
717,397,1,373.0,473.0,347.0,602.0,594.0,,,366.0,280.0,177.0,220.0,279.0,,,434,267,0
718,398,0,223.0,121.0,186.0,382.0,410.0,80.0,,96.0,270.0,334.0,290.0,262.0,214.0,,434,267,1
719,398,1,472.0,602.0,373.0,594.0,348.0,,,280.0,221.0,366.0,279.0,178.0,,,434,267,0
720,399,0,80.0,410.0,120.0,224.0,382.0,185.0,,214.0,261.0,270.0,95.0,289.0,334.0,,434,267,1
721,399,1,594.0,602.0,373.0,348.0,471.0,,,279.0,222.0,366.0,177.0,280.0,,,434,267,1
722,400,0,185.0,224.0,383.0,410.0,80.0,121.0,,334.0,94.0,287.0,260.0,214.0,271.0,,434,267,1
723,400,1,348.0,603.0,373.0,594.0,470.0,,,177.0,221.0,366.0,279.0,281.0,,,434,267,1
724,401,0,120.0,224.0,383.0,186.0,80.0,410.0,,271.0,95.0,287.0,334.0,213.0,259.0,,434,267,1
725,401,1,594.0,348.0,470.0,603.0,373.0,,,279.0,177.0,281.0,220.0,366.0,,,434,267,1
726,402,0,80.0,186.0,120.0,410.0,224.0,384.0,,214.0,334.0,271.0,259.0,94.0,290.0,,434,267,1
727,402,1,604.0,594.0,348.0,373.0,470.0,,,220.0,279.0,177.0,366.0,282.0,,,434,267,1
728,403,0,120.0,385.0,408.0,187.0,80.0,224.0,,271.0,291.0,258.0,334.0,214.0,94.0,,434,267,1
729,403,1,593.0,468.0,373.0,603.0,348.0,,,279.0,284.0,366.0,220.0,177.0,,,434,267,1
730,404,0,188.0,120.0,408.0,225.0,80.0,386.0,,335.0,271.0,258.0,95.0,213.0,291.0,,433,266,1
731,404,1,593.0,468.0,348.0,603.0,373.0,,,279.0,285.0,177.0,220.0,366.0,,,433,266,1
732,405,0,188.0,120.0,408.0,386.0,80.0,225.0,,335.0,271.0,256.0,291.0,213.0,95.0,,434,267,1
733,405,1,468.0,373.0,348.0,602.0,593.0,,,285.0,366.0,177.0,220.0,279.0,,,434,267,1
734,406,0,226.0,188.0,409.0,80.0,387.0,121.0,,97.0,335.0,257.0,213.0,292.0,272.0,,434,267,1
735,406,1,373.0,593.0,348.0,467.0,602.0,,,366.0,279.0,177.0,285.0,219.0,,,434,267,1
736,407,0,80.0,226.0,121.0,407.0,188.0,,,213.0,98.0,271.0,256.0,334.0,,,434,267,1
737,407,1,467.0,373.0,601.0,593.0,348.0,,,286.0,366.0,219.0,279.0,177.0,,,434,267,1
738,408,0,407.0,80.0,189.0,121.0,227.0,,,255.0,214.0,335.0,271.0,100.0,,,434,267,1
739,408,1,348.0,373.0,593.0,600.0,467.0,,,178.0,366.0,279.0,218.0,285.0,,,434,267,1
740,409,0,388.0,80.0,406.0,189.0,120.0,227.0,,298.0,214.0,255.0,336.0,271.0,101.0,,434,267,1
741,409,1,467.0,373.0,593.0,599.0,348.0,,,285.0,366.0,279.0,219.0,178.0,,,434,267,1
742,410,0,120.0,388.0,405.0,189.0,80.0,227.0,,273.0,299.0,255.0,336.0,213.0,102.0,,434,267,1
743,410,1,467.0,373.0,594.0,599.0,348.0,,,285.0,366.0,279.0,220.0,178.0,,,434,267,1
744,411,0,189.0,388.0,227.0,120.0,405.0,79.0,,336.0,300.0,101.0,274.0,256.0,212.0,,434,266,1
745,411,1,593.0,467.0,348.0,598.0,373.0,,,279.0,285.0,177.0,220.0,366.0,,,434,266,1
746,412,0,120.0,189.0,390.0,79.0,405.0,227.0,,274.0,336.0,298.0,212.0,250.0,102.0,,434,266,1
747,412,1,373.0,348.0,599.0,593.0,467.0,,,365.0,177.0,218.0,280.0,285.0,,,434,266,1
748,413,0,405.0,189.0,119.0,390.0,228.0,79.0,,250.0,335.0,274.0,297.0,101.0,212.0,,434,266,1
749,413,1,598.0,593.0,373.0,348.0,467.0,,,217.0,279.0,366.0,177.0,285.0,,,434,266,1
750,414,0,80.0,228.0,405.0,118.0,390.0,189.0,,213.0,102.0,253.0,274.0,297.0,334.0,,434,266,1
751,414,1,467.0,373.0,348.0,593.0,598.0,,,285.0,366.0,176.0,279.0,216.0,,,434,266,1
752,415,0,79.0,406.0,117.0,228.0,390.0,190.0,,213.0,253.0,273.0,102.0,297.0,334.0,,434,266,1
753,415,1,593.0,373.0,348.0,598.0,466.0,,,279.0,366.0,177.0,215.0,287.0,,,434,266,1
754,416,0,117.0,190.0,406.0,228.0,79.0,390.0,,273.0,335.0,253.0,103.0,212.0,297.0,,434,267,1
755,416,1,348.0,593.0,373.0,466.0,598.0,,,177.0,279.0,366.0,287.0,215.0,,,434,267,1
756,417,0,117.0,408.0,79.0,391.0,190.0,229.0,,273.0,254.0,212.0,297.0,333.0,103.0,,434,267,1
757,417,1,593.0,598.0,467.0,348.0,373.0,,,279.0,215.0,286.0,178.0,366.0,,,434,267,1
758,418,0,79.0,391.0,190.0,410.0,117.0,229.0,,212.0,297.0,333.0,253.0,273.0,104.0,,434,267,1
759,418,1,593.0,373.0,467.0,598.0,348.0,,,279.0,366.0,286.0,215.0,178.0,,,434,267,1
760,419,0,392.0,412.0,79.0,191.0,229.0,117.0,,295.0,252.0,211.0,334.0,102.0,273.0,,434,266,1
761,419,1,593.0,373.0,467.0,471.0,348.0,599.0,,279.0,366.0,286.0,253.0,177.0,214.0,,434,266,1
762,420,0,117.0,80.0,192.0,392.0,229.0,413.0,,273.0,212.0,334.0,295.0,102.0,253.0,,434,267,1
763,420,1,373.0,598.0,467.0,348.0,470.0,593.0,,366.0,214.0,287.0,177.0,256.0,279.0,,434,267,1
764,421,0,392.0,229.0,414.0,117.0,192.0,80.0,,296.0,103.0,252.0,272.0,335.0,213.0,,434,267,1
765,421,1,467.0,348.0,593.0,373.0,598.0,470.0,,287.0,178.0,279.0,366.0,214.0,257.0,,434,267,1
766,422,0,230.0,192.0,415.0,117.0,80.0,392.0,,103.0,335.0,251.0,272.0,214.0,296.0,,434,267,1
767,422,1,597.0,470.0,468.0,348.0,373.0,593.0,,214.0,257.0,286.0,177.0,366.0,279.0,,434,267,1
768,423,0,80.0,416.0,193.0,117.0,393.0,231.0,,214.0,249.0,334.0,270.0,297.0,105.0,,433,266,1
769,423,1,373.0,469.0,593.0,348.0,468.0,596.0,,366.0,258.0,279.0,176.0,286.0,213.0,,433,266,1
770,424,0,80.0,231.0,117.0,417.0,193.0,392.0,,215.0,106.0,270.0,249.0,334.0,299.0,,433,266,1
771,424,1,593.0,373.0,468.0,596.0,348.0,,,279.0,366.0,286.0,213.0,176.0,,,433,266,0
772,425,0,193.0,393.0,232.0,117.0,81.0,417.0,,334.0,299.0,108.0,270.0,215.0,250.0,,433,266,1
773,425,1,373.0,468.0,597.0,348.0,593.0,,,366.0,284.0,212.0,176.0,279.0,,,433,266,1
774,426,0,117.0,417.0,80.0,194.0,232.0,393.0,,271.0,254.0,214.0,335.0,107.0,300.0,,433,266,1
775,426,1,596.0,593.0,348.0,373.0,468.0,,,212.0,279.0,176.0,366.0,284.0,,,433,266,1
776,427,0,80.0,194.0,232.0,393.0,117.0,417.0,,214.0,334.0,106.0,302.0,272.0,253.0,,433,266,1
777,427,1,596.0,467.0,468.0,372.0,348.0,593.0,,213.0,257.0,284.0,366.0,176.0,279.0,,433,266,1
778,428,0,418.0,233.0,81.0,194.0,116.0,394.0,,253.0,106.0,214.0,334.0,272.0,301.0,,433,266,1
779,428,1,596.0,348.0,466.0,466.0,373.0,593.0,,212.0,176.0,256.0,283.0,366.0,279.0,,433,266,1
780,429,0,116.0,194.0,81.0,233.0,394.0,418.0,,272.0,334.0,215.0,107.0,299.0,253.0,,433,266,1
781,429,1,465.0,465.0,348.0,593.0,595.0,373.0,,256.0,282.0,177.0,279.0,214.0,366.0,,433,266,1
782,430,0,80.0,115.0,394.0,418.0,193.0,234.0,,214.0,272.0,300.0,254.0,333.0,107.0,,434,267,1
783,430,1,595.0,464.0,373.0,348.0,593.0,,,213.0,282.0,366.0,178.0,279.0,,,434,267,1
784,431,0,395.0,235.0,418.0,80.0,193.0,114.0,,300.0,107.0,256.0,213.0,332.0,272.0,,433,266,1
785,431,1,593.0,596.0,463.0,373.0,348.0,,,279.0,212.0,282.0,366.0,178.0,,,433,266,1
786,432,0,418.0,79.0,235.0,193.0,396.0,114.0,,255.0,212.0,109.0,331.0,300.0,272.0,,433,266,1
787,432,1,373.0,348.0,463.0,593.0,596.0,,,366.0,178.0,281.0,279.0,212.0,,,433,266,1
788,433,0,79.0,235.0,114.0,397.0,193.0,418.0,,212.0,109.0,272.0,300.0,332.0,257.0,,433,266,1
789,433,1,461.0,372.0,348.0,593.0,596.0,,,282.0,366.0,178.0,279.0,213.0,,,433,266,1
790,434,0,114.0,397.0,194.0,418.0,236.0,80.0,,272.0,299.0,332.0,257.0,109.0,213.0,,433,266,1
791,434,1,460.0,596.0,348.0,593.0,372.0,,,282.0,213.0,178.0,279.0,366.0,,,433,266,1
792,435,0,417.0,114.0,398.0,194.0,236.0,80.0,,257.0,271.0,300.0,333.0,109.0,213.0,,433,266,1
793,435,1,372.0,348.0,463.0,596.0,593.0,,,366.0,178.0,281.0,212.0,279.0,,,433,266,1
794,436,0,418.0,399.0,236.0,114.0,80.0,194.0,,257.0,301.0,109.0,271.0,213.0,333.0,,433,266,1
795,436,1,593.0,463.0,348.0,372.0,596.0,454.0,,279.0,281.0,178.0,365.0,212.0,265.0,,433,266,1
796,437,0,115.0,193.0,236.0,399.0,80.0,418.0,,272.0,333.0,108.0,301.0,212.0,255.0,,433,266,1
797,437,1,593.0,372.0,596.0,451.0,348.0,464.0,,279.0,366.0,212.0,261.0,177.0,281.0,,433,266,1
798,438,0,115.0,417.0,193.0,80.0,400.0,236.0,,270.0,258.0,333.0,212.0,302.0,108.0,,433,266,1
799,438,1,593.0,348.0,372.0,453.0,596.0,465.0,,279.0,178.0,366.0,251.0,211.0,280.0,,433,266,1
800,439,0,401.0,417.0,115.0,80.0,237.0,193.0,,303.0,259.0,270.0,213.0,109.0,333.0,,433,266,1
801,439,1,465.0,348.0,596.0,451.0,372.0,593.0,,280.0,178.0,212.0,249.0,366.0,279.0,,433,266,1
802,440,0,401.0,193.0,417.0,114.0,237.0,81.0,,303.0,333.0,259.0,269.0,111.0,214.0,,433,266,1
803,440,1,466.0,348.0,372.0,449.0,594.0,596.0,,280.0,178.0,366.0,247.0,279.0,211.0,,433,266,1
804,441,0,193.0,238.0,401.0,417.0,81.0,114.0,,333.0,112.0,303.0,259.0,215.0,269.0,,433,266,1
805,441,1,448.0,594.0,465.0,372.0,348.0,595.0,,245.0,279.0,278.0,365.0,179.0,211.0,,433,266,1
806,442,0,417.0,193.0,239.0,401.0,81.0,114.0,,258.0,333.0,114.0,303.0,214.0,269.0,,433,266,1
807,442,1,448.0,348.0,594.0,595.0,372.0,464.0,,247.0,179.0,279.0,212.0,366.0,277.0,,433,266,1
808,443,0,417.0,113.0,193.0,401.0,81.0,239.0,,259.0,269.0,332.0,303.0,214.0,113.0,,433,266,1
809,443,1,448.0,348.0,372.0,596.0,593.0,462.0,,247.0,179.0,365.0,211.0,279.0,277.0,,433,266,1
810,444,0,402.0,417.0,239.0,193.0,81.0,113.0,,303.0,258.0,114.0,332.0,215.0,271.0,,433,266,1
811,444,1,460.0,596.0,593.0,348.0,447.0,371.0,,276.0,212.0,279.0,178.0,247.0,364.0,,433,266,1
812,445,0,402.0,240.0,193.0,80.0,113.0,417.0,,303.0,113.0,332.0,214.0,271.0,256.0,,433,266,1
813,445,1,459.0,593.0,348.0,596.0,446.0,371.0,,276.0,279.0,178.0,212.0,249.0,364.0,,433,266,1
814,446,0,112.0,79.0,193.0,241.0,403.0,418.0,,271.0,213.0,332.0,115.0,303.0,255.0,,433,266,1
815,446,1,371.0,348.0,596.0,593.0,447.0,458.0,,364.0,177.0,213.0,279.0,251.0,275.0,,433,266,1
816,447,0,80.0,112.0,403.0,418.0,241.0,193.0,,214.0,271.0,303.0,254.0,115.0,331.0,,433,266,1
817,447,1,371.0,348.0,458.0,596.0,593.0,445.0,,364.0,178.0,275.0,212.0,280.0,252.0,,433,266,1
818,448,0,111.0,80.0,404.0,193.0,241.0,418.0,,271.0,214.0,302.0,332.0,115.0,254.0,,433,266,1
819,448,1,597.0,593.0,445.0,372.0,348.0,458.0,,212.0,280.0,253.0,365.0,178.0,275.0,,433,266,1
820,449,0,80.0,193.0,241.0,111.0,418.0,404.0,,213.0,332.0,114.0,271.0,253.0,301.0,,433,266,1
821,449,1,372.0,597.0,593.0,348.0,457.0,,,367.0,212.0,280.0,178.0,274.0,,,433,266,1
822,450,0,419.0,79.0,404.0,193.0,110.0,242.0,,253.0,213.0,302.0,332.0,270.0,114.0,,433,266,1
823,450,1,597.0,457.0,593.0,348.0,373.0,,,212.0,274.0,280.0,178.0,368.0,,,433,266,1
824,451,0,110.0,79.0,193.0,404.0,419.0,242.0,,270.0,211.0,333.0,302.0,255.0,114.0,,433,266,1
825,451,1,457.0,597.0,373.0,593.0,348.0,,,274.0,212.0,370.0,280.0,178.0,,,433,266,1
826,452,0,405.0,419.0,79.0,243.0,193.0,110.0,,302.0,255.0,211.0,115.0,332.0,270.0,,433,266,1
827,452,1,457.0,374.0,597.0,593.0,348.0,,,274.0,370.0,212.0,279.0,178.0,,,433,266,1
828,453,0,406.0,421.0,79.0,110.0,193.0,243.0,,301.0,256.0,212.0,270.0,332.0,114.0,,432,266,1
829,453,1,458.0,593.0,375.0,597.0,348.0,,,274.0,279.0,370.0,212.0,178.0,,,432,266,1
830,454,0,407.0,193.0,420.0,243.0,111.0,79.0,,302.0,332.0,258.0,114.0,270.0,212.0,,432,267,1
831,454,1,375.0,459.0,348.0,596.0,593.0,,,370.0,275.0,178.0,213.0,279.0,,,432,267,1
832,455,0,79.0,407.0,193.0,420.0,111.0,243.0,,212.0,304.0,332.0,260.0,271.0,114.0,,432,268,1
833,455,1,348.0,597.0,593.0,375.0,459.0,,,178.0,212.0,279.0,370.0,274.0,,,432,268,1
834,456,0,111.0,420.0,193.0,406.0,79.0,244.0,,270.0,261.0,332.0,304.0,212.0,115.0,,432,268,1
835,456,1,593.0,597.0,348.0,375.0,459.0,,,279.0,212.0,177.0,370.0,274.0,,,432,268,1
836,457,0,407.0,193.0,80.0,111.0,420.0,244.0,,306.0,332.0,213.0,269.0,261.0,117.0,,432,268,1
837,457,1,596.0,593.0,374.0,348.0,459.0,,,212.0,279.0,371.0,177.0,272.0,,,432,268,1
838,458,0,421.0,245.0,407.0,80.0,111.0,193.0,,264.0,119.0,307.0,213.0,269.0,332.0,,432,268,1
839,458,1,597.0,347.0,594.0,457.0,374.0,,,212.0,177.0,279.0,272.0,370.0,,,432,268,1
840,459,0,111.0,422.0,80.0,194.0,407.0,245.0,,269.0,264.0,213.0,333.0,307.0,120.0,,432,267,1
841,459,1,374.0,596.0,455.0,347.0,594.0,,,370.0,212.0,273.0,177.0,279.0,,,432,267,1
842,460,0,80.0,246.0,111.0,422.0,407.0,194.0,,212.0,120.0,269.0,267.0,307.0,333.0,,433,267,1
843,460,1,374.0,455.0,348.0,596.0,594.0,,,370.0,272.0,177.0,212.0,278.0,,,433,267,1
844,461,0,407.0,79.0,193.0,246.0,112.0,423.0,,307.0,212.0,332.0,120.0,271.0,268.0,,433,266,1
845,461,1,348.0,374.0,594.0,596.0,455.0,,,177.0,370.0,279.0,212.0,273.0,,,433,266,1
846,462,0,408.0,81.0,423.0,111.0,193.0,247.0,,307.0,215.0,266.0,271.0,333.0,121.0,,433,266,1
847,462,1,596.0,374.0,593.0,455.0,348.0,,,212.0,370.0,279.0,272.0,177.0,,,433,266,1
848,463,0,423.0,111.0,193.0,408.0,81.0,247.0,,266.0,271.0,333.0,307.0,216.0,121.0,,433,266,1
849,463,1,596.0,593.0,455.0,348.0,374.0,,,212.0,279.0,272.0,177.0,370.0,,,433,266,1
850,464,0,80.0,111.0,407.0,424.0,247.0,193.0,,214.0,271.0,307.0,266.0,120.0,333.0,,433,266,1
851,464,1,348.0,455.0,596.0,594.0,373.0,,,177.0,272.0,212.0,279.0,370.0,,,433,266,1
852,465,0,424.0,248.0,81.0,407.0,193.0,111.0,,267.0,121.0,214.0,307.0,333.0,271.0,,433,266,1
853,465,1,596.0,373.0,455.0,348.0,594.0,,,212.0,370.0,272.0,178.0,279.0,,,433,266,1
854,466,0,111.0,80.0,424.0,407.0,248.0,193.0,,270.0,213.0,268.0,308.0,121.0,332.0,,433,266,1
855,466,1,456.0,348.0,597.0,374.0,593.0,,,272.0,179.0,212.0,370.0,279.0,,,433,266,1
856,467,0,80.0,406.0,249.0,110.0,193.0,425.0,,213.0,307.0,121.0,270.0,333.0,268.0,,433,266,1
857,467,1,374.0,593.0,456.0,348.0,597.0,,,370.0,279.0,271.0,178.0,212.0,,,433,266,1
858,468,0,111.0,249.0,80.0,193.0,424.0,406.0,,271.0,122.0,212.0,333.0,268.0,307.0,,433,266,1
859,468,1,374.0,593.0,456.0,597.0,348.0,,,370.0,279.0,271.0,212.0,177.0,,,433,266,1
860,469,0,111.0,424.0,80.0,250.0,193.0,407.0,,270.0,268.0,213.0,122.0,333.0,307.0,,433,266,1
861,469,1,456.0,594.0,348.0,374.0,597.0,,,271.0,279.0,177.0,370.0,212.0,,,433,266,1
862,470,0,193.0,424.0,111.0,249.0,407.0,80.0,,333.0,268.0,270.0,121.0,306.0,214.0,,433,266,1
863,470,1,456.0,348.0,596.0,373.0,594.0,,,271.0,177.0,213.0,370.0,279.0,,,433,266,1
864,471,0,250.0,81.0,407.0,110.0,422.0,193.0,,122.0,215.0,307.0,270.0,267.0,333.0,,433,266,1
865,471,1,373.0,455.0,594.0,597.0,348.0,,,369.0,271.0,279.0,212.0,177.0,,,433,266,1
866,472,0,423.0,110.0,250.0,82.0,407.0,193.0,,266.0,269.0,122.0,216.0,308.0,333.0,,433,266,1
867,472,1,454.0,594.0,348.0,597.0,373.0,,,271.0,279.0,177.0,212.0,369.0,,,433,266,1
868,486,0,401.0,107.0,193.0,80.0,256.0,423.0,,316.0,271.0,333.0,216.0,129.0,268.0,,439,288,1
869,486,1,596.0,440.0,593.0,373.0,455.0,347.0,,213.0,287.0,279.0,369.0,270.0,178.0,,439,288,1
870,487,0,107.0,400.0,193.0,256.0,422.0,80.0,,271.0,316.0,333.0,128.0,269.0,217.0,,440,290,1
871,487,1,347.0,593.0,457.0,596.0,373.0,,,178.0,279.0,271.0,213.0,369.0,,,440,290,1
872,488,0,193.0,401.0,80.0,257.0,422.0,107.0,,333.0,315.0,215.0,128.0,270.0,269.0,,440,292,1
873,488,1,347.0,596.0,458.0,593.0,373.0,,,179.0,213.0,270.0,279.0,369.0,,,440,292,1
874,489,0,107.0,422.0,401.0,193.0,81.0,257.0,,270.0,271.0,314.0,332.0,216.0,127.0,,440,293,1
875,489,1,458.0,347.0,373.0,596.0,593.0,,,269.0,178.0,369.0,213.0,279.0,,,440,293,1
876,490,0,257.0,401.0,107.0,422.0,193.0,82.0,,128.0,315.0,269.0,271.0,332.0,217.0,,439,295,1
877,490,1,373.0,596.0,347.0,593.0,457.0,,,369.0,213.0,177.0,280.0,269.0,,,439,295,1
878,491,0,106.0,401.0,422.0,81.0,193.0,258.0,,268.0,315.0,273.0,216.0,333.0,128.0,,440,296,1
879,491,1,457.0,347.0,593.0,372.0,596.0,,,269.0,178.0,279.0,369.0,213.0,,,440,296,1
880,492,0,81.0,258.0,106.0,193.0,401.0,422.0,,216.0,128.0,268.0,333.0,316.0,272.0,,440,297,1
881,492,1,596.0,372.0,347.0,593.0,456.0,,,213.0,369.0,179.0,279.0,269.0,,,440,297,1
882,493,0,420.0,401.0,258.0,106.0,193.0,82.0,,274.0,316.0,129.0,267.0,333.0,217.0,,440,299,1
